#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_193327524.1	644284.Arch_0899	3.19e-272	753.0	COG0469@1|root,COG0469@2|Bacteria,2GJY8@201174|Actinobacteria,4D30R@85005|Actinomycetales	201174|Actinobacteria	G	Pyruvate kinase	pyk	GO:0003674,GO:0003824,GO:0004743,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016052,GO:0016053,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0040007,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0071944,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576	2.7.1.40	ko:K00873	ko00010,ko00230,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00620,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230	M00001,M00002,M00049,M00050	R00200,R00430,R01138,R01858,R02320	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	PK,PK_C
WP_193327526.1	644284.Arch_0897	2.33e-26	102.0	COG2050@1|root,COG2050@2|Bacteria,2IKTU@201174|Actinobacteria,4D5GR@85005|Actinomycetales	201174|Actinobacteria	Q	Thioesterase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	4HBT
WP_193327527.1	644284.Arch_0896	0.0	1140.0	COG0258@1|root,COG0749@1|root,COG0258@2|Bacteria,COG0749@2|Bacteria,2GJY2@201174|Actinobacteria,4D465@85005|Actinomycetales	201174|Actinobacteria	L	In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity	polA	GO:0003674,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008409,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0030312,GO:0033554,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071897,GO:0071944,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901362,GO:1901576	2.7.7.7	ko:K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	5_3_exonuc,5_3_exonuc_N,DNA_pol_A,DNA_pol_A_exo1
WP_193327528.1	644284.Arch_0895	1.25e-101	303.0	COG0500@1|root,COG2226@2|Bacteria,2GJSF@201174|Actinobacteria,4D824@85005|Actinomycetales	201174|Actinobacteria	H	Putative S-adenosyl-L-methionine-dependent methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_25
WP_193327529.1	1122602.ATXP01000003_gene1532	5.8e-277	766.0	COG0539@1|root,COG0539@2|Bacteria,2GJAK@201174|Actinobacteria,1W80Z@1268|Micrococcaceae	201174|Actinobacteria	J	Ribosomal protein S1	rpsA	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944	-	ko:K02945	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	S1
WP_193327530.1	1033736.CAHK01000022_gene696	7.47e-23	99.4	COG2039@1|root,COG2039@2|Bacteria,2GN39@201174|Actinobacteria	201174|Actinobacteria	O	Removes 5-oxoproline from various penultimate amino acid residues except L-proline	pcp	GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0019538,GO:0043170,GO:0044238,GO:0071704,GO:1901564	3.4.19.3	ko:K01304	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_C15
WP_193327531.1	710696.Intca_1669	1.63e-42	157.0	COG0237@1|root,COG2320@1|root,COG0237@2|Bacteria,COG2320@2|Bacteria,2GN96@201174|Actinobacteria,4FE98@85021|Intrasporangiaceae	201174|Actinobacteria	H	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A	coaE	GO:0000166,GO:0001882,GO:0001884,GO:0002135,GO:0003674,GO:0003824,GO:0004140,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015936,GO:0015937,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018130,GO:0019103,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0032549,GO:0032551,GO:0032552,GO:0032553,GO:0032554,GO:0032557,GO:0032558,GO:0032564,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.7.1.24	ko:K00859	ko00770,ko01100,map00770,map01100	M00120	R00130	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	CoaE,GrpB
WP_193327532.1	644284.Arch_0892	0.0	1182.0	COG0556@1|root,COG0556@2|Bacteria,2GJ03@201174|Actinobacteria,4D323@85005|Actinomycetales	201174|Actinobacteria	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage	uvrB	GO:0002682,GO:0002684,GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0008150,GO:0009605,GO:0009607,GO:0016020,GO:0035821,GO:0043207,GO:0044003,GO:0044403,GO:0044419,GO:0044464,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050778,GO:0050789,GO:0050896,GO:0051409,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052555,GO:0052556,GO:0052564,GO:0052572,GO:0065007,GO:0071944,GO:0075136	-	ko:K03702	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	Helicase_C,ResIII,UVR,UvrB
WP_193327533.1	649743.HMPREF0972_01087	1.2e-111	333.0	COG0385@1|root,COG0385@2|Bacteria,2GJQU@201174|Actinobacteria,4D44V@85005|Actinomycetales	201174|Actinobacteria	S	SBF-like CPA transporter family (DUF4137)	-	-	-	ko:K14347	-	-	-	-	ko00000,ko02000,ko04147	2.A.93.1	-	-	SBF_like
WP_193327534.1	644284.Arch_0890	2.49e-24	94.7	COG2350@1|root,COG2350@2|Bacteria,2GQTW@201174|Actinobacteria,4D5XS@85005|Actinomycetales	201174|Actinobacteria	S	YCII-related domain	-	-	-	ko:K09780	-	-	-	-	ko00000	-	-	-	YCII
WP_193327535.1	644284.Arch_0889	0.0	1566.0	COG0178@1|root,COG0178@2|Bacteria,2GJUV@201174|Actinobacteria,4D3K9@85005|Actinomycetales	201174|Actinobacteria	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate	uvrA	GO:0000018,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006950,GO:0006974,GO:0008150,GO:0009892,GO:0009987,GO:0010605,GO:0016020,GO:0019219,GO:0019222,GO:0030312,GO:0031323,GO:0031324,GO:0033554,GO:0044424,GO:0044444,GO:0044464,GO:0045910,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051052,GO:0051053,GO:0051171,GO:0051172,GO:0051716,GO:0060255,GO:0060542,GO:0060543,GO:0065007,GO:0071944,GO:0080090	-	ko:K03701	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	ABC_tran
WP_193327536.1	1219585.HMPREF1631_01040	2.38e-289	812.0	COG0322@1|root,COG0322@2|Bacteria,2GIS4@201174|Actinobacteria,4D30X@85005|Actinomycetales	201174|Actinobacteria	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision	uvrC	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005886,GO:0006950,GO:0006974,GO:0008150,GO:0009380,GO:0009987,GO:0016020,GO:0030312,GO:0032991,GO:0033554,GO:0040007,GO:0044424,GO:0044464,GO:0050896,GO:0051716,GO:0071944,GO:1902494,GO:1905347,GO:1905348,GO:1990391	-	ko:K03703	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	GIY-YIG,HHH_2,HHH_5,UVR,UvrC_HhH_N
WP_193327537.1	644284.Arch_0887	4.34e-156	446.0	COG1660@1|root,COG1660@2|Bacteria,2GMWB@201174|Actinobacteria,4D3SA@85005|Actinomycetales	201174|Actinobacteria	S	Displays ATPase and GTPase activities	yvcJ	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K06958	-	-	-	-	ko00000,ko03019	-	-	-	ATP_bind_2
WP_193327538.1	644284.Arch_0886	1.4e-135	394.0	COG0391@1|root,COG0391@2|Bacteria,2GJBW@201174|Actinobacteria,4D4A3@85005|Actinomycetales	201174|Actinobacteria	S	Required for morphogenesis under gluconeogenic growth conditions	-	-	-	-	-	-	-	-	-	-	-	-	UPF0052
WP_193327539.1	644284.Arch_0885	2.48e-171	485.0	COG1481@1|root,COG1481@2|Bacteria,2GJZU@201174|Actinobacteria,4D3YE@85005|Actinomycetales	201174|Actinobacteria	K	May be required for sporulation	whiA	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0043937,GO:0044464,GO:0050789,GO:0050793,GO:0065007,GO:0071944	-	ko:K09762	-	-	-	-	ko00000	-	-	-	HTH_WhiA,LAGLIDADG_WhiA,WhiA_N
WP_193327540.1	1219585.HMPREF1631_01020	1.07e-205	573.0	COG0057@1|root,COG0057@2|Bacteria,2GJK4@201174|Actinobacteria,4D318@85005|Actinomycetales	201174|Actinobacteria	G	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	gap	GO:0000166,GO:0003674,GO:0003824,GO:0004365,GO:0005488,GO:0008150,GO:0008152,GO:0016491,GO:0016620,GO:0016903,GO:0036094,GO:0043891,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0097159,GO:1901265,GO:1901363	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	Gp_dh_C,Gp_dh_N
WP_193327541.1	644284.Arch_0883	8.08e-228	634.0	COG0126@1|root,COG0126@2|Bacteria,2GJC6@201174|Actinobacteria,4D3JI@85005|Actinomycetales	201174|Actinobacteria	F	Belongs to the phosphoglycerate kinase family	pgk	GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044424,GO:0044464,GO:0071944	2.7.2.3,5.3.1.1	ko:K00927,ko:K01803	ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01015,R01512	RC00002,RC00043,RC00423	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	PGK
WP_193327542.1	1219585.HMPREF1631_01010	6.18e-151	428.0	COG0149@1|root,COG0149@2|Bacteria,2GJXZ@201174|Actinobacteria,4D3F0@85005|Actinomycetales	201174|Actinobacteria	G	Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P)	tpiA	GO:0003674,GO:0003824,GO:0004807,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0005996,GO:0006006,GO:0006066,GO:0006071,GO:0006081,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016051,GO:0016052,GO:0016053,GO:0016310,GO:0016853,GO:0016860,GO:0016861,GO:0017144,GO:0018130,GO:0019318,GO:0019319,GO:0019359,GO:0019362,GO:0019363,GO:0019400,GO:0019405,GO:0019438,GO:0019439,GO:0019563,GO:0019637,GO:0019682,GO:0019693,GO:0019751,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0040007,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044275,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046164,GO:0046166,GO:0046174,GO:0046184,GO:0046364,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0071944,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901615,GO:1901616	5.3.1.1	ko:K01803	ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003	R01015	RC00423	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	TIM
WP_193327543.1	1219585.HMPREF1631_01005	5.58e-30	108.0	COG1314@1|root,COG1314@2|Bacteria,2GR31@201174|Actinobacteria,4D67H@85005|Actinomycetales	201174|Actinobacteria	U	Preprotein translocase SecG subunit	secG	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K03075	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	SecG
WP_193327544.1	649743.HMPREF0972_01099	1.58e-78	248.0	COG3429@1|root,COG3429@2|Bacteria,2GJ1H@201174|Actinobacteria,4D4V4@85005|Actinomycetales	201174|Actinobacteria	G	opcA protein	opcA	-	-	-	-	-	-	-	-	-	-	-	OpcA_G6PD_assem
WP_193327545.1	883066.HMPREF9233_01551	1.05e-252	706.0	COG0364@1|root,COG0364@2|Bacteria,2GISI@201174|Actinobacteria,4D3UA@85005|Actinomycetales	201174|Actinobacteria	G	Catalyzes the oxidation of glucose 6-phosphate to 6- phosphogluconolactone	zwf	-	1.1.1.363,1.1.1.49	ko:K00036	ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,ko05230,map00030,map00480,map01100,map01110,map01120,map01130,map01200,map05230	M00004,M00006,M00008	R00835,R02736,R10907	RC00001,RC00066	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	G6PD_C,G6PD_N
WP_193327546.1	1219585.HMPREF1631_00995	4.76e-153	442.0	COG0176@1|root,COG0176@2|Bacteria,2GMF9@201174|Actinobacteria,4D380@85005|Actinomycetales	201174|Actinobacteria	G	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway	tal	-	2.2.1.2	ko:K00616	ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007	R01827	RC00439,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	TAL_FSA
WP_193327547.1	644284.Arch_0880	0.0	1037.0	COG0021@1|root,COG0021@2|Bacteria,2GJ1K@201174|Actinobacteria,4D38G@85005|Actinomycetales	201174|Actinobacteria	G	Belongs to the transketolase family	tkt	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transket_pyr,Transketolase_C,Transketolase_N
WP_193327548.1	644284.Arch_0879	2.11e-136	395.0	COG4974@1|root,COG4974@2|Bacteria,2GNDP@201174|Actinobacteria,4D3G2@85005|Actinomycetales	201174|Actinobacteria	D	Belongs to the 'phage' integrase family. XerC subfamily	xerD	GO:0008150,GO:0040007	-	ko:K03733,ko:K04763	-	-	-	-	ko00000,ko03036	-	-	-	Phage_int_SAM_1,Phage_integrase
WP_193327549.1	644284.Arch_0877	4.77e-96	290.0	COG1354@1|root,COG1354@2|Bacteria,2GN1U@201174|Actinobacteria,4D38Y@85005|Actinomycetales	201174|Actinobacteria	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves	scpA	-	-	ko:K05896	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpA
WP_193327550.1	644284.Arch_0876	2.39e-73	226.0	COG1386@1|root,COG1386@2|Bacteria,2GISY@201174|Actinobacteria,4D5DC@85005|Actinomycetales	201174|Actinobacteria	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves	scpB	-	-	ko:K06024	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpB
WP_193327551.1	644284.Arch_0875	8.02e-132	379.0	COG1187@1|root,COG1187@2|Bacteria,2GJ4N@201174|Actinobacteria,4D4C0@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the pseudouridine synthase RsuA family	rluB	GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0034470,GO:0034641,GO:0034660,GO:0040007,GO:0042254,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	5.4.99.19,5.4.99.22	ko:K06178,ko:K06183	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
WP_193327553.1	1284679.HMPREF1626_02800	4.78e-206	577.0	COG0205@1|root,COG0205@2|Bacteria,2GK6W@201174|Actinobacteria,4D4UY@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis	pfkA	-	2.7.1.11,2.7.1.90	ko:K21071	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130	-	R00756,R00764,R02073,R03236,R04779	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PFK
WP_193327554.1	1125718.HMPREF1318_0226	2.11e-66	213.0	COG1834@1|root,COG1834@2|Bacteria,2GNTN@201174|Actinobacteria,4D4BI@85005|Actinomycetales	201174|Actinobacteria	E	Amidinotransferase	ddaH	-	3.5.3.18	ko:K01482	-	-	-	-	ko00000,ko01000,ko04147	-	-	-	Amidinotransf
WP_193327555.1	644284.Arch_0872	0.0	1000.0	COG0308@1|root,COG0308@2|Bacteria,2GJJ4@201174|Actinobacteria,4D4WI@85005|Actinomycetales	201174|Actinobacteria	E	aminopeptidase	pepN_1	-	3.4.11.2	ko:K01256,ko:K08776	ko00480,ko01100,map00480,map01100	-	R00899,R04951	RC00096,RC00141	ko00000,ko00001,ko01000,ko01002	-	-	-	ERAP1_C,Peptidase_M1
WP_193327556.1	644284.Arch_0871	2.45e-58	185.0	COG1716@1|root,COG1716@2|Bacteria,2GK99@201174|Actinobacteria,4D5RM@85005|Actinomycetales	201174|Actinobacteria	T	FHA domain protein	garA	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0006109,GO:0006110,GO:0006140,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009894,GO:0009895,GO:0009987,GO:0010563,GO:0010675,GO:0010677,GO:0016020,GO:0016310,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0030312,GO:0030808,GO:0030809,GO:0030811,GO:0030812,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031329,GO:0031330,GO:0036211,GO:0042325,GO:0042326,GO:0042802,GO:0043170,GO:0043412,GO:0043457,GO:0043467,GO:0043470,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0045820,GO:0045912,GO:0045934,GO:0045936,GO:0045980,GO:0046777,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051174,GO:0051193,GO:0051195,GO:0051196,GO:0051198,GO:0062012,GO:0062014,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1900371,GO:1900372,GO:1900542,GO:1900543,GO:1901564,GO:1903578,GO:1903579,GO:2001169,GO:2001170	-	-	-	-	-	-	-	-	-	-	FHA,Yop-YscD_cpl
WP_193327557.1	644284.Arch_0870	9.6e-99	295.0	COG0789@1|root,COG0789@2|Bacteria,2HBV6@201174|Actinobacteria,4D34W@85005|Actinomycetales	201174|Actinobacteria	K	MerR family transcriptional regulator	merR1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	-	-	-	-	-	-	-	-	-	-	MerR,MerR_1
WP_193327559.1	644284.Arch_0868	1.64e-50	162.0	2CNY9@1|root,31DSU@2|Bacteria,2I80U@201174|Actinobacteria,4D8CA@85005|Actinomycetales	201174|Actinobacteria	K	Binds to RNA polymerase (RNAP), stimulating transcription from principal, but not alternative sigma factor promoters	rbpA	GO:0001098,GO:0001108,GO:0003674,GO:0005488,GO:0005515,GO:0006355,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	RbpA
WP_193327560.1	1227261.HMPREF0043_00353	6.3e-103	306.0	COG1216@1|root,COG1216@2|Bacteria,2I2FA@201174|Actinobacteria,4D48A@85005|Actinomycetales	201174|Actinobacteria	S	Glycosyltransferase, group 2 family protein	ppm1	-	2.4.1.83	ko:K00721	ko00510,ko01100,map00510,map01100	-	R01009	RC00005	ko00000,ko00001,ko01000,ko01003	-	GT2	-	Glycos_transf_2
WP_193327561.1	644284.Arch_0867	1.95e-122	374.0	COG0815@1|root,COG0815@2|Bacteria,2GJ9F@201174|Actinobacteria,4D3WW@85005|Actinomycetales	201174|Actinobacteria	M	Transfers the fatty acyl group on membrane lipoproteins	lnt	-	-	ko:K03820	-	-	-	-	ko00000,ko01000	-	GT2	-	CN_hydrolase
WP_193327563.1	1219585.HMPREF1631_00875	1.25e-86	268.0	COG1597@1|root,COG1597@2|Bacteria,2GK3P@201174|Actinobacteria,4D4TE@85005|Actinomycetales	201174|Actinobacteria	I	Diacylglycerol kinase	-	-	2.7.1.107	ko:K07029	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	-	R02240	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	DAGK_cat
