#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_204425804.1	644284.Arch_1255	1.59e-160	448.0	COG0437@1|root,COG0437@2|Bacteria,2I2DV@201174|Actinobacteria,4D4XI@85005|Actinomycetales	201174|Actinobacteria	C	Dimethylsulfoxide reductase chain B	dmsB	-	-	ko:K07307	ko00920,map00920	-	R09501	RC02555	ko00000,ko00001,ko02000	5.A.3.3	-	-	Fer4_11,Fer4_3,Fer4_4
WP_204425807.1	644284.Arch_1271	3.41e-205	573.0	COG1744@1|root,COG1744@2|Bacteria,2GMFS@201174|Actinobacteria,4D3ZC@85005|Actinomycetales	201174|Actinobacteria	S	Basic membrane protein	-	-	-	ko:K07335	-	-	-	-	ko00000	-	-	-	Bmp
WP_204425819.1	644284.Arch_1368	2.23e-282	775.0	COG0201@1|root,COG0201@2|Bacteria,2GJ26@201174|Actinobacteria,4D33H@85005|Actinomycetales	201174|Actinobacteria	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently	secY	GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	-	ko:K03076	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5	-	-	SecY
WP_204425823.1	644284.Arch_1372	1.16e-71	216.0	COG0256@1|root,COG0256@2|Bacteria,2IKTX@201174|Actinobacteria,4D5ZC@85005|Actinomycetales	201174|Actinobacteria	J	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance	rplR	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0008097,GO:0008150,GO:0015934,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0097159,GO:1901363,GO:1990904	-	ko:K02881	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L18p
WP_204425827.1	644284.Arch_1380	2.49e-39	131.0	COG0255@1|root,COG0255@2|Bacteria,2IQ6V@201174|Actinobacteria,4D670@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the universal ribosomal protein uL29 family	rpmC	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0008150,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	-	ko:K02904	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L29
WP_204425829.1	644284.Arch_1424	3.4e-56	176.0	2CC1Y@1|root,32RUK@2|Bacteria,2IQ4Q@201174|Actinobacteria,4D68S@85005|Actinomycetales	201174|Actinobacteria	K	Acts as a transcriptional regulator. Probably redox- responsive. The apo- but not holo-form probably binds DNA	whmD	-	-	ko:K18955	-	-	-	-	ko00000,ko03000	-	-	-	Whib
WP_204425839.1	644284.Arch_1619	2.36e-290	800.0	COG2252@1|root,COG2252@2|Bacteria,2GKYD@201174|Actinobacteria,4D485@85005|Actinomycetales	201174|Actinobacteria	S	Permease	pbuG	-	-	ko:K06901	-	-	-	-	ko00000,ko02000	2.A.1.40	-	-	Xan_ur_permease
WP_204425848.1	644284.Arch_1763	2.53e-34	120.0	2DRW0@1|root,33DC8@2|Bacteria,2GUYS@201174|Actinobacteria,4D6I5@85005|Actinomycetales	201174|Actinobacteria	S	CRISPR-associated protein (Cas_Cas2CT1978)	cas2	-	-	ko:K09951	-	-	-	-	ko00000,ko02048	-	-	-	Cas_Cas2CT1978
WP_204425852.1	644284.Arch_1794	1.88e-294	807.0	COG0305@1|root,COG0305@2|Bacteria,2GKXQ@201174|Actinobacteria,4D3R1@85005|Actinomycetales	201174|Actinobacteria	L	Participates in initiation and elongation during chromosome replication	dnaB	-	3.6.4.12	ko:K02314	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB,DnaB_C
WP_239519479.1	465515.Mlut_21600	1.71e-82	251.0	COG1136@1|root,COG1136@2|Bacteria,2IGYA@201174|Actinobacteria	201174|Actinobacteria	V	Pfam ABC transporter	-	-	-	ko:K02003,ko:K09810	ko02010,map02010	M00255,M00258	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1,3.A.1.125	-	-	ABC_tran
WP_239519480.1	644284.Arch_0902	1.77e-232	651.0	COG0638@1|root,COG0638@2|Bacteria,2GMC6@201174|Actinobacteria,4D36G@85005|Actinomycetales	201174|Actinobacteria	H	Prokaryotic ubiquitin-like protein ligase	pafA	GO:0000166,GO:0000302,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006464,GO:0006508,GO:0006807,GO:0006950,GO:0006979,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009405,GO:0009987,GO:0010035,GO:0010498,GO:0016020,GO:0016740,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0018193,GO:0018205,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0030312,GO:0030554,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034599,GO:0034614,GO:0035639,GO:0035690,GO:0036094,GO:0036211,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044419,GO:0044464,GO:0050896,GO:0051409,GO:0051603,GO:0051704,GO:0051716,GO:0070490,GO:0070647,GO:0070887,GO:0071241,GO:0071704,GO:0071731,GO:0071732,GO:0071944,GO:0097159,GO:0097366,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170	6.3.1.19	ko:K13571	-	M00342	R11207	RC00090,RC00096	ko00000,ko00002,ko01000,ko03051	-	-	-	Pup_ligase
WP_239519481.1	644284.Arch_0929	0.0	933.0	COG0488@1|root,COG0488@2|Bacteria,2GKQ4@201174|Actinobacteria,4D38H@85005|Actinomycetales	201174|Actinobacteria	S	ABC transporter	ybiT	-	-	ko:K06158	-	-	-	-	ko00000,ko03012	-	-	-	ABC_tran,ABC_tran_Xtn,DLIC
WP_239519482.1	644284.Arch_0943	5.12e-245	677.0	COG4825@1|root,COG4825@2|Bacteria,2GPAA@201174|Actinobacteria,4D31E@85005|Actinomycetales	201174|Actinobacteria	S	Thiamin pyrophosphokinase, catalytic domain protein	-	-	-	-	-	-	-	-	-	-	-	-	TPPK_C
WP_239519483.1	644284.Arch_0951	2.72e-248	692.0	COG3949@1|root,COG3949@2|Bacteria,2IAT0@201174|Actinobacteria,4D38N@85005|Actinomycetales	201174|Actinobacteria	S	membrane	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_239519484.1	644284.Arch_0952	5.45e-121	351.0	COG0778@1|root,COG0778@2|Bacteria,2I65Z@201174|Actinobacteria,4D4UX@85005|Actinomycetales	201174|Actinobacteria	C	cog cog0778	nfrA	-	-	-	-	-	-	-	-	-	-	-	Nitroreductase
WP_239519485.1	644284.Arch_0984	1.02e-183	513.0	COG0613@1|root,COG0613@2|Bacteria,2GIZ5@201174|Actinobacteria,4D3EH@85005|Actinomycetales	201174|Actinobacteria	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF3097
WP_239519486.1	644284.Arch_0991	2.18e-92	275.0	COG2337@1|root,COG2337@2|Bacteria,2GM10@201174|Actinobacteria,4D5AP@85005|Actinomycetales	201174|Actinobacteria	T	PemK-like, MazF-like toxin of type II toxin-antitoxin system	-	-	-	-	-	-	-	-	-	-	-	-	PemK_toxin
WP_239519487.1	1219581.HMPREF1628_02325	5.28e-246	693.0	COG0659@1|root,COG0659@2|Bacteria,2GJCB@201174|Actinobacteria,4D56U@85005|Actinomycetales	201174|Actinobacteria	P	STAS domain	-	-	-	ko:K03321	-	-	-	-	ko00000,ko02000	2.A.53.3	-	-	STAS,Sulfate_transp
WP_239519488.1	888439.HMPREF9240_00371	2.43e-219	630.0	COG0038@1|root,COG0038@2|Bacteria,2GPPN@201174|Actinobacteria,4D4MD@85005|Actinomycetales	201174|Actinobacteria	P	Chloride channel protein	-	-	-	ko:K03281	-	-	-	-	ko00000	2.A.49	-	-	CBS,Voltage_CLC
WP_239519489.1	1232449.BAHV02000009_gene2383	1.09e-176	511.0	COG1174@1|root,COG1732@1|root,COG1174@2|Bacteria,COG1732@2|Bacteria,1TQ7D@1239|Firmicutes,248A1@186801|Clostridia,26AEA@186813|unclassified Clostridiales	186801|Clostridia	M	Substrate binding domain of ABC-type glycine betaine transport system	-	-	-	ko:K05845,ko:K05846	ko02010,map02010	M00209	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.12	-	-	BPD_transp_1,OpuAC
WP_239519490.1	644284.Arch_1066	6.64e-136	388.0	COG1057@1|root,COG1057@2|Bacteria,2GMFZ@201174|Actinobacteria,4D331@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD)	nadD	GO:0000309,GO:0003674,GO:0003824,GO:0004515,GO:0006082,GO:0006139,GO:0006520,GO:0006531,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009066,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019355,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0019752,GO:0034627,GO:0034628,GO:0034641,GO:0034654,GO:0040007,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046483,GO:0046496,GO:0051186,GO:0051188,GO:0055086,GO:0070566,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.7.7.18	ko:K00969	ko00760,ko01100,map00760,map01100	M00115	R00137,R03005	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_like
WP_239519491.1	644284.Arch_1072	0.0	936.0	COG1530@1|root,COG1530@2|Bacteria,2GMM5@201174|Actinobacteria,4D3JY@85005|Actinomycetales	201174|Actinobacteria	J	S1 RNA binding domain protein	rne	-	3.1.26.12	ko:K08300,ko:K08301	ko03018,map03018	M00394	-	-	ko00000,ko00001,ko00002,ko01000,ko03009,ko03019	-	-	-	IF2_N,RNase_E_G,S1
WP_239519492.1	644284.Arch_1076	1.26e-303	842.0	COG4987@1|root,COG4987@2|Bacteria,2H79B@201174|Actinobacteria,4D40H@85005|Actinomycetales	201174|Actinobacteria	CO	thiol reductant ABC exporter, CydC subunit	cydC	-	-	ko:K06148,ko:K16012	ko02010,map02010	-	-	-	ko00000,ko00001,ko02000	3.A.1,3.A.1.129	-	-	ABC_membrane,ABC_tran
WP_239519493.1	644284.Arch_1120	8.35e-286	791.0	COG2985@1|root,COG2985@2|Bacteria,2GKDW@201174|Actinobacteria,4D3R0@85005|Actinomycetales	201174|Actinobacteria	U	TrkA C-terminal domain protein	-	-	-	ko:K07085	-	-	-	-	ko00000	2.A.81	-	-	Asp-Al_Ex,TrkA_C
WP_239519494.1	644284.Arch_1129	3.39e-289	794.0	COG2271@1|root,COG2271@2|Bacteria,2GK9E@201174|Actinobacteria,4D3QT@85005|Actinomycetales	201174|Actinobacteria	G	Catalyzes the uptake of glycerol-3-phosphate into the cell with the simultaneous export of inorganic phosphate from the cell	glpT	-	-	ko:K02445	-	-	-	-	ko00000,ko02000	2.A.1.4.3	-	-	MFS_1
WP_239519495.1	644284.Arch_1131	2.78e-126	366.0	COG0642@1|root,COG2205@2|Bacteria,2INHI@201174|Actinobacteria,4D5ZR@85005|Actinomycetales	201174|Actinobacteria	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA
WP_239519496.1	1176165.CAJD01000023_gene1937	2.85e-35	120.0	COG2026@1|root,COG2026@2|Bacteria,2IQX9@201174|Actinobacteria	201174|Actinobacteria	DJ	ParE toxin of type II toxin-antitoxin system, parDE	-	-	-	-	-	-	-	-	-	-	-	-	ParE_toxin
WP_239519497.1	1203568.HMPREF1484_00511	2.05e-109	324.0	COG0619@1|root,COG0619@2|Bacteria,2IIUE@201174|Actinobacteria,4FDH8@85020|Dermabacteraceae	201174|Actinobacteria	P	Cobalt transport protein	-	-	-	ko:K16785	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	CbiQ
WP_239519498.1	644284.Arch_1153	5.12e-125	359.0	COG0765@1|root,COG0765@2|Bacteria,2GJJ9@201174|Actinobacteria,4D65A@85005|Actinomycetales	201174|Actinobacteria	E	Binding-protein-dependent transport system inner membrane component	tcyA/tcyB	-	-	ko:K02029,ko:K02424,ko:K10009	ko02010,map02010	M00234,M00236	-	-	ko00000,ko00001,ko00002,ko02000,ko02035	3.A.1.3,3.A.1.3.10,3.A.1.3.14	-	-	BPD_transp_1,SBP_bac_3
WP_239519499.1	525245.HMPREF0044_0210	1.09e-315	891.0	COG0737@1|root,COG3064@1|root,COG0737@2|Bacteria,COG3064@2|Bacteria,2GKC3@201174|Actinobacteria,4D38X@85005|Actinomycetales	201174|Actinobacteria	F	Belongs to the 5'-nucleotidase family	-	-	3.1.3.5	ko:K01081	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R00183,R00511,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346	RC00017	ko00000,ko00001,ko01000	-	-	-	5_nucleotid_C,Metallophos
WP_239519500.1	644284.Arch_1185	2.85e-90	270.0	2BY0N@1|root,321KG@2|Bacteria,2IMRD@201174|Actinobacteria,4D56B@85005|Actinomycetales	201174|Actinobacteria	S	Hypothetical bacterial integral membrane protein (Trep_Strep)	-	-	-	ko:K16926	-	M00582	-	-	ko00000,ko00002,ko02000	3.A.1.31	-	-	Trep_Strep
WP_239519501.1	644284.Arch_0217	2.06e-137	400.0	COG0581@1|root,COG0581@2|Bacteria,2I2F2@201174|Actinobacteria,4D4N4@85005|Actinomycetales	201174|Actinobacteria	P	Phosphate transport system permease protein PstA	pstA	-	-	ko:K02038	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	BPD_transp_1
WP_239519502.1	644284.Arch_1272	1.86e-157	454.0	COG0836@1|root,COG0836@2|Bacteria,2GIRM@201174|Actinobacteria,4D478@85005|Actinomycetales	201174|Actinobacteria	M	mannose-1-phosphate guanylyltransferase	manC	-	2.7.7.13	ko:K00971	ko00051,ko00520,ko01100,ko01110,map00051,map00520,map01100,map01110	M00114,M00361,M00362	R00885	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	MannoseP_isomer,NTP_transferase
WP_239519503.1	1229781.C272_06189	0.0	1674.0	COG0553@1|root,COG0553@2|Bacteria,2GM2V@201174|Actinobacteria,4FAGS@85019|Brevibacteriaceae	201174|Actinobacteria	L	SNF2 family N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF3883,Helicase_C,ResIII,SNF2_N
WP_239519504.1	644284.Arch_1369	2.73e-91	268.0	COG0200@1|root,COG0200@2|Bacteria,2II6M@201174|Actinobacteria,4D5MT@85005|Actinomycetales	201174|Actinobacteria	J	binds to the 23S rRNA	rplO	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0015934,GO:0016020,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071944,GO:1990904	-	ko:K02876	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L27A
WP_239519505.1	644284.Arch_1418	4.97e-308	850.0	COG3850@1|root,COG5002@1|root,COG3850@2|Bacteria,COG5002@2|Bacteria,2GJ2D@201174|Actinobacteria,4D32P@85005|Actinomycetales	201174|Actinobacteria	T	ATPase histidine kinase DNA gyrase B HSP90 domain protein	mtrB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	2.7.13.3	ko:K07636,ko:K07654	ko02020,map02020	M00434,M00461	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HAMP,HATPase_c,HisKA
WP_239519506.1	644284.Arch_1427	4.46e-175	505.0	COG1316@1|root,COG3115@1|root,COG1316@2|Bacteria,COG3115@2|Bacteria,2GJJJ@201174|Actinobacteria,4D4FV@85005|Actinomycetales	201174|Actinobacteria	K	Cell envelope-like function transcriptional attenuator common domain protein	lytR2	-	-	-	-	-	-	-	-	-	-	-	LytR_cpsA_psr
WP_239519507.1	644284.Arch_1430	1.92e-221	613.0	COG2114@1|root,COG2114@2|Bacteria,2GN02@201174|Actinobacteria,4D4EZ@85005|Actinomycetales	201174|Actinobacteria	T	Adenylate guanylate cyclase catalytic domain protein	cya	-	4.6.1.1	ko:K01768	ko00230,ko02025,ko04113,ko04213,map00230,map02025,map04113,map04213	M00695	R00089,R00434	RC00295	ko00000,ko00001,ko00002,ko01000	-	-	-	Ad_Cy_reg,Guanylate_cyc
WP_239519508.1	644284.Arch_1432	4.03e-103	304.0	COG0424@1|root,COG0424@2|Bacteria,2GNI0@201174|Actinobacteria,4D4VG@85005|Actinomycetales	201174|Actinobacteria	D	Maf-like protein	maf	GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944	-	ko:K06287	-	-	-	-	ko00000	-	-	-	Maf,NUDIX
WP_239519509.1	644284.Arch_1457	1.93e-205	577.0	COG2195@1|root,COG2195@2|Bacteria,2IDCQ@201174|Actinobacteria,4D76S@85005|Actinomycetales	201174|Actinobacteria	E	Peptidase dimerisation domain	pepT	-	3.4.11.4	ko:K01258	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	M20_dimer,Peptidase_M20,Peptidase_M42
WP_239519510.1	883069.HMPREF9238_01173	1.76e-150	436.0	COG3550@1|root,COG3550@2|Bacteria,2IBV4@201174|Actinobacteria,4D57I@85005|Actinomycetales	201174|Actinobacteria	S	HipA-like C-terminal domain	-	-	2.7.11.1	ko:K07154	-	-	-	-	ko00000,ko01000,ko01001,ko02048	-	-	-	Couple_hipA,HipA_C
WP_239519511.1	644284.Arch_1610	2.08e-99	293.0	COG0212@1|root,COG0212@2|Bacteria,2IKWR@201174|Actinobacteria	201174|Actinobacteria	H	Belongs to the 5-formyltetrahydrofolate cyclo-ligase family	ygfA	-	6.3.3.2	ko:K01934	ko00670,ko01100,map00670,map01100	-	R02301	RC00183	ko00000,ko00001,ko01000	-	-	-	5-FTHF_cyc-lig
WP_239519512.1	644284.Arch_1621	1.12e-158	448.0	28NWB@1|root,2ZBU7@2|Bacteria,2GJ74@201174|Actinobacteria,4D3IJ@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3027)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3027
WP_239519513.1	644284.Arch_1634	4.38e-139	395.0	COG0692@1|root,COG0692@2|Bacteria,2GJ9Z@201174|Actinobacteria,4D3TR@85005|Actinomycetales	201174|Actinobacteria	L	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine	ung	GO:0003674,GO:0003824,GO:0004844,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006285,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0097506,GO:0097510,GO:0140097,GO:1901360	3.2.2.27	ko:K03648	ko03410,ko05340,map03410,map05340	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	UDG
WP_239519514.1	644284.Arch_1638	2.78e-262	726.0	COG0168@1|root,COG0168@2|Bacteria,2GKKS@201174|Actinobacteria,4D4WC@85005|Actinomycetales	201174|Actinobacteria	P	Cation transport protein	trkH	-	-	ko:K03498	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	-	TrkH
WP_239519515.1	644284.Arch_1730	7e-202	563.0	28JDC@1|root,2Z97R@2|Bacteria,2ID42@201174|Actinobacteria,4D5AT@85005|Actinomycetales	201174|Actinobacteria	S	Domain of unknown function (DUF4432)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4432
WP_239519516.1	644284.Arch_1744	1.86e-77	233.0	COG0590@1|root,COG0590@2|Bacteria,2IM3Z@201174|Actinobacteria,4D5SN@85005|Actinomycetales	201174|Actinobacteria	FJ	Catalyzes the deamination of adenosine to inosine at the wobble position 34 of tRNA(Arg2)	tadA	-	3.5.4.1,3.5.4.33	ko:K01485,ko:K11991	ko00240,ko00330,ko01100,map00240,map00330,map01100	-	R00974,R01411,R02922,R10223	RC00074,RC00477,RC00514,RC00809	ko00000,ko00001,ko01000,ko03016	-	-	-	MafB19-deam,dCMP_cyt_deam_1
WP_239519517.1	644284.Arch_1746	2.94e-182	514.0	COG2267@1|root,COG2267@2|Bacteria,2GIVB@201174|Actinobacteria,4D39Z@85005|Actinomycetales	201174|Actinobacteria	I	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_4
WP_239519518.1	644284.Arch_1762	2.77e-156	445.0	COG1518@1|root,COG1518@2|Bacteria,2GKQ0@201174|Actinobacteria,4D3N8@85005|Actinomycetales	201174|Actinobacteria	L	CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain spacers, sequences complementary to antecedent mobile elements, and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. Involved in the integration of spacer DNA into the CRISPR cassette	cas1	-	-	ko:K15342	-	-	-	-	ko00000,ko02048,ko03400	-	-	-	Cas_Cas1
WP_239519519.1	644284.Arch_1783	0.0	1028.0	COG1643@1|root,COG1643@2|Bacteria,2GMAW@201174|Actinobacteria,4D4CQ@85005|Actinomycetales	201174|Actinobacteria	L	ATP-dependent helicase	hrpB	-	3.6.4.13	ko:K03579	-	-	-	-	ko00000,ko01000	-	-	-	DEAD,HA2,Helicase_C,HrpB_C
WP_239519521.1	644284.Arch_0038	4.63e-240	663.0	COG1062@1|root,COG1062@2|Bacteria,2GM8C@201174|Actinobacteria,4D3JT@85005|Actinomycetales	201174|Actinobacteria	C	alcohol dehydrogenase	-	-	1.1.1.1,1.1.1.284,1.1.1.306	ko:K00121,ko:K00153	ko00010,ko00071,ko00350,ko00625,ko00626,ko00680,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01200,ko01220,ko05204,map00010,map00071,map00350,map00625,map00626,map00680,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01200,map01220,map05204	-	R00623,R00754,R02124,R04880,R05233,R05234,R06917,R06927,R06983,R07105,R08281,R08306,R08310,R09129,R10301	RC00050,RC00069,RC00087,RC00088,RC00099,RC00116,RC00649,RC01715,RC01734,RC02273	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_zinc_N
WP_239519522.1	644284.Arch_0051	1.71e-196	553.0	COG1846@1|root,COG1940@1|root,COG1846@2|Bacteria,COG1940@2|Bacteria,2GJ2S@201174|Actinobacteria,4D5EX@85005|Actinomycetales	201174|Actinobacteria	GK	ROK family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_20,HTH_24,ROK
WP_239519523.1	644284.Arch_0059	5.8e-148	423.0	COG1216@1|root,COG1216@2|Bacteria,2GIUN@201174|Actinobacteria,4D3WB@85005|Actinomycetales	201174|Actinobacteria	S	Glycosyltransferase, group 2 family protein	wbbL	GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033692,GO:0034637,GO:0034645,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044464,GO:0045226,GO:0046379,GO:0071704,GO:0071944,GO:1901576	2.4.1.289	ko:K16870	-	-	-	-	ko00000,ko01000,ko01003	-	-	iNJ661.Rv3265c	Glyco_tranf_2_3,Glycos_transf_2
WP_239519524.1	644284.Arch_0069	5.85e-143	410.0	COG1682@1|root,COG1682@2|Bacteria,2GP5K@201174|Actinobacteria,4D40F@85005|Actinomycetales	201174|Actinobacteria	U	Transport permease protein	wzm	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane
WP_239519525.1	644284.Arch_0143	3.02e-141	403.0	COG1121@1|root,COG1121@2|Bacteria,2GN95@201174|Actinobacteria,4D4QH@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter, ATP-binding protein	troB	-	3.6.3.35	ko:K09820,ko:K11603,ko:K11710,ko:K19973	ko02010,ko02020,map02010,map02020	M00243,M00316,M00319,M00792	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.15,3.A.1.15.1,3.A.1.15.15	-	-	ABC_tran
WP_239519526.1	644284.Arch_0153	1.64e-53	170.0	COG1320@1|root,COG1320@2|Bacteria,2IQXD@201174|Actinobacteria,4D6N2@85005|Actinomycetales	201174|Actinobacteria	P	Na+/H+ antiporter subunit	mrpG	-	-	ko:K05571	-	-	-	-	ko00000,ko02000	2.A.63.1,2.A.63.2	-	-	PhaG_MnhG_YufB
WP_239519527.1	644284.Arch_0178	1.12e-151	437.0	COG0008@1|root,COG0008@2|Bacteria,2GKMT@201174|Actinobacteria,4D361@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the class-I aminoacyl-tRNA synthetase family	gluQ	-	6.1.1.17	ko:K01885	ko00860,ko00970,ko01100,ko01110,ko01120,map00860,map00970,map01100,map01110,map01120	M00121,M00359,M00360	R05578	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko02048,ko03016	-	-	-	tRNA-synt_1c
