#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_231583093.1	883066.HMPREF9233_01498	0.0	1070.0	COG0481@1|root,COG0481@2|Bacteria,2GJAB@201174|Actinobacteria,4D42B@85005|Actinomycetales	201174|Actinobacteria	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner	lepA	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0030312,GO:0044424,GO:0044444,GO:0044464,GO:0071944	-	ko:K03596	ko05134,map05134	-	-	-	ko00000,ko00001	-	-	-	EFG_C,GTP_EFTU,GTP_EFTU_D2,LepA_C
WP_231583096.1	888050.HMPREF9004_0884	8.07e-206	585.0	COG1846@1|root,COG2865@1|root,COG1846@2|Bacteria,COG2865@2|Bacteria,2GZ30@201174|Actinobacteria,4D4NQ@85005|Actinomycetales	201174|Actinobacteria	K	Divergent AAA domain protein	-	-	3.6.4.12	ko:K03655	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	AlbA_2,HATPase_c_4,HTH_24
WP_231583097.1	1111131.HMPREF1255_0248	3.91e-252	699.0	COG3048@1|root,COG3048@2|Bacteria,2IAE0@201174|Actinobacteria	201174|Actinobacteria	E	Belongs to the serine threonine dehydratase family. DsdA subfamily	dsdA	-	4.3.1.18	ko:K01753	ko00260,map00260	-	R00221	RC02600	ko00000,ko00001,ko01000	-	-	-	PALP
WP_231583098.1	883066.HMPREF9233_00979	8e-125	360.0	COG0566@1|root,COG0566@2|Bacteria,2GM1A@201174|Actinobacteria,4D46D@85005|Actinomycetales	201174|Actinobacteria	J	RNA methyltransferase TrmH family	trmH	-	2.1.1.34	ko:K00556	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	SpoU_methylase
WP_231583099.1	883066.HMPREF9233_01496	4.02e-38	136.0	COG3428@1|root,COG3428@2|Bacteria	2|Bacteria	S	Bacterial PH domain	-	-	-	-	-	-	-	-	-	-	-	-	bPH_2
WP_231583100.1	883067.HMPREF9237_01271	4.12e-130	375.0	COG0561@1|root,COG0561@2|Bacteria,2HZD0@201174|Actinobacteria,4D35R@85005|Actinomycetales	201174|Actinobacteria	S	HAD hydrolase, family IIB	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3,PMM
WP_231583102.1	883066.HMPREF9233_00729	1.51e-60	189.0	COG0735@1|root,COG0735@2|Bacteria,2IFBR@201174|Actinobacteria,4D7B1@85005|Actinomycetales	201174|Actinobacteria	P	Ferric uptake regulator family	fur	-	-	ko:K03711,ko:K22297	-	-	-	-	ko00000,ko03000	-	-	-	FUR
WP_231583104.1	883066.HMPREF9233_00726	0.0	1295.0	COG0209@1|root,COG0209@2|Bacteria,2GKX9@201174|Actinobacteria,4D371@85005|Actinomycetales	201174|Actinobacteria	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides	nrdE	GO:0000166,GO:0003674,GO:0003824,GO:0004748,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005971,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009117,GO:0009165,GO:0009262,GO:0009263,GO:0009987,GO:0016020,GO:0016491,GO:0016725,GO:0016728,GO:0017076,GO:0018130,GO:0019438,GO:0019637,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0035639,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046483,GO:0051063,GO:0055086,GO:0055114,GO:0061731,GO:0071704,GO:0071944,GO:0090304,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902494,GO:1990204	1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	RNR_N,Ribonuc_red_lgC,Ribonuc_red_lgN
WP_231583106.1	883066.HMPREF9233_00707	2.5e-165	473.0	COG0803@1|root,COG0803@2|Bacteria,2GM1K@201174|Actinobacteria,4D4U7@85005|Actinomycetales	201174|Actinobacteria	P	Belongs to the bacterial solute-binding protein 9 family	mntC	-	-	ko:K09818,ko:K11601	ko02010,ko02020,map02010,map02020	M00243,M00316	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15,3.A.1.15.1	-	-	ZnuA
WP_231583109.1	883066.HMPREF9233_00784	3.51e-79	244.0	COG0357@1|root,COG0357@2|Bacteria,2GM9Z@201174|Actinobacteria,4D4S6@85005|Actinomycetales	201174|Actinobacteria	J	Specifically methylates the N7 position of guanine in position 518 of 16S rRNA	rsmG	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016072,GO:0016435,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036265,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070043,GO:0070475,GO:0070476,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.170	ko:K03501	-	-	-	-	ko00000,ko01000,ko03009,ko03036	-	-	-	GidB
WP_231583111.1	883066.HMPREF9233_00772	4.27e-59	188.0	COG3266@1|root,COG3266@2|Bacteria,2GKZP@201174|Actinobacteria,4D5N6@85005|Actinomycetales	201174|Actinobacteria	S	Transmembrane domain of unknown function (DUF3566)	-	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0030312,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	DUF3566
WP_231583112.1	883066.HMPREF9233_00740	4.09e-265	741.0	COG0772@1|root,COG0772@2|Bacteria,2GJTI@201174|Actinobacteria,4D3JX@85005|Actinomycetales	201174|Actinobacteria	D	Belongs to the SEDS family	rodA	GO:0002682,GO:0002684,GO:0008150,GO:0009605,GO:0009607,GO:0009987,GO:0035821,GO:0043207,GO:0044003,GO:0044403,GO:0044419,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050778,GO:0050789,GO:0050896,GO:0051301,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052555,GO:0052556,GO:0052564,GO:0052572,GO:0065007,GO:0075136	-	ko:K03588	ko04112,map04112	-	-	-	ko00000,ko00001,ko02000,ko03036	2.A.103.1	-	-	FTSW_RODA_SPOVE
WP_231583114.1	883066.HMPREF9233_00782	3.14e-192	544.0	COG0706@1|root,COG0706@2|Bacteria,2GJBU@201174|Actinobacteria,4D396@85005|Actinomycetales	201174|Actinobacteria	U	Membrane protein insertase, YidC Oxa1 family	yidC	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0040007,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	ko:K03217	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044,ko03029	2.A.9	-	-	60KD_IMP
WP_231583116.1	883067.HMPREF9237_00548	1.26e-211	594.0	COG1653@1|root,COG1653@2|Bacteria,2GWCY@201174|Actinobacteria,4D51Z@85005|Actinomycetales	201174|Actinobacteria	G	Bacterial extracellular solute-binding protein	amyE	-	-	ko:K10117	ko02010,map02010	M00196	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.28	-	-	SBP_bac_8
WP_231583117.1	883066.HMPREF9233_00862	9.84e-175	491.0	COG3833@1|root,COG3833@2|Bacteria,2I2EZ@201174|Actinobacteria,4D4FY@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter permease	malG	-	-	ko:K15772	ko02010,map02010	M00491	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.16,3.A.1.1.2	-	-	BPD_transp_1
WP_231583118.1	883066.HMPREF9233_01643	9.78e-129	374.0	COG0548@1|root,COG0548@2|Bacteria,2GKDS@201174|Actinobacteria,4D3QZ@85005|Actinomycetales	201174|Actinobacteria	E	Belongs to the acetylglutamate kinase family. ArgB subfamily	argB	GO:0003674,GO:0003824,GO:0003991,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016020,GO:0016053,GO:0016301,GO:0016310,GO:0016597,GO:0016740,GO:0016772,GO:0016774,GO:0019752,GO:0030312,GO:0031406,GO:0034618,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043169,GO:0043177,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044464,GO:0046394,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.7.2.8	ko:K00930	ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230	M00028	R02649	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase
WP_231583119.1	644284.Arch_1574	2.8e-250	706.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4D35M@85005|Actinomycetales	201174|Actinobacteria	V	ABC transporter, ATP-binding protein	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_231583121.1	883066.HMPREF9233_00636	1.2e-132	379.0	COG0586@1|root,COG0586@2|Bacteria,2GN43@201174|Actinobacteria	201174|Actinobacteria	S	Pfam SNARE associated Golgi protein	-	-	-	-	-	-	-	-	-	-	-	-	SNARE_assoc
WP_231583123.1	883066.HMPREF9233_00650	5.59e-160	456.0	COG4606@1|root,COG4606@2|Bacteria,2GNC7@201174|Actinobacteria,4D556@85005|Actinomycetales	201174|Actinobacteria	P	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily	feuB	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD
WP_231583124.1	883066.HMPREF9233_00651	2.74e-157	452.0	COG4605@1|root,COG4605@2|Bacteria,2GN2I@201174|Actinobacteria,4D3PD@85005|Actinomycetales	201174|Actinobacteria	P	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily	feuC	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD
WP_231583125.1	883066.HMPREF9233_00655	0.0	2031.0	COG1643@1|root,COG1643@2|Bacteria,2GIWX@201174|Actinobacteria,4D43P@85005|Actinomycetales	201174|Actinobacteria	L	ATP-dependent helicase HrpA	hrpA	-	3.6.4.13	ko:K03578	-	-	-	-	ko00000,ko01000	-	-	-	AAA_19,DEAD,DUF3418,HA2,Helicase_C,OB_NTP_bind
WP_231583126.1	883066.HMPREF9233_00667	1.07e-79	248.0	COG0730@1|root,COG0730@2|Bacteria,2I5VT@201174|Actinobacteria,4D5T1@85005|Actinomycetales	201174|Actinobacteria	S	membrane transporter protein	-	-	-	ko:K07090	-	-	-	-	ko00000	-	-	-	TauE
WP_231583127.1	1227261.HMPREF0043_02043	2.28e-191	548.0	COG0477@1|root,COG0477@2|Bacteria,2GIYR@201174|Actinobacteria,4D4EF@85005|Actinomycetales	201174|Actinobacteria	EGP	Transporter, major facilitator family protein	ydfJ	-	-	ko:K08173	-	-	-	-	ko00000,ko02000	2.A.1.6	-	-	MFS_1,Sugar_tr
WP_231583128.1	883066.HMPREF9233_00315	1.15e-207	593.0	COG2966@1|root,COG3610@1|root,COG2966@2|Bacteria,COG3610@2|Bacteria,2HJJ3@201174|Actinobacteria,4D3P6@85005|Actinomycetales	201174|Actinobacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	ThrE
WP_231583129.1	883066.HMPREF9233_00309	9.08e-221	615.0	COG0115@1|root,COG0115@2|Bacteria,2GKJ1@201174|Actinobacteria,4D36B@85005|Actinomycetales	201174|Actinobacteria	EH	Branched-chain-amino-acid transaminase	ilvE	-	2.6.1.42	ko:K00826	ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00036,M00119,M00570	R01090,R01214,R02199,R10991	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_4
WP_231583130.1	883066.HMPREF9233_00289	9.35e-143	416.0	COG1304@1|root,COG1304@2|Bacteria,2GIWD@201174|Actinobacteria,4D368@85005|Actinomycetales	201174|Actinobacteria	C	Involved in the biosynthesis of isoprenoids. Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its allylic isomer, dimethylallyl diphosphate (DMAPP)	fni	-	5.3.3.2	ko:K01823	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00095,M00096,M00364,M00365,M00366,M00367	R01123	RC00455	ko00000,ko00001,ko00002,ko01000	-	-	-	FMN_dh,GHMP_kinases_C,GHMP_kinases_N
WP_231583131.1	883066.HMPREF9233_00316	0.0	1085.0	COG0129@1|root,COG0129@2|Bacteria,2GJIJ@201174|Actinobacteria,4D3Q8@85005|Actinomycetales	201174|Actinobacteria	EG	Belongs to the IlvD Edd family	ilvD	-	4.2.1.9	ko:K01687	ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R01209,R04441,R05070	RC00468,RC01714	ko00000,ko00001,ko00002,ko01000	-	-	-	ILVD_EDD
WP_231583133.1	883066.HMPREF9233_00314	0.0	925.0	COG0028@1|root,COG0028@2|Bacteria,2GKU4@201174|Actinobacteria,4D30B@85005|Actinomycetales	201174|Actinobacteria	H	acetolactate synthase	ilvB	-	2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N
WP_231583136.1	883066.HMPREF9233_01220	3.3e-153	434.0	COG1682@1|root,COG1682@2|Bacteria,2GP5K@201174|Actinobacteria,4D40F@85005|Actinomycetales	201174|Actinobacteria	U	Transport permease protein	wzm	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane
WP_231583138.1	883066.HMPREF9233_01225	1.51e-147	425.0	COG0392@1|root,COG0392@2|Bacteria,2IC25@201174|Actinobacteria,4D78D@85005|Actinomycetales	201174|Actinobacteria	S	Lysylphosphatidylglycerol synthase TM region	-	-	-	ko:K07027,ko:K20468	-	-	-	-	ko00000,ko02000	4.D.2,4.D.2.4.1	-	-	LPG_synthase_TM
WP_231583140.1	883066.HMPREF9233_01240	6.87e-283	789.0	COG5002@1|root,COG5002@2|Bacteria,2GJ2D@201174|Actinobacteria,4D32P@85005|Actinomycetales	201174|Actinobacteria	T	ATPase histidine kinase DNA gyrase B HSP90 domain protein	mtrB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	2.7.13.3	ko:K07636,ko:K07654	ko02020,map02020	M00434,M00461	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HAMP,HATPase_c,HisKA
WP_231583141.1	883066.HMPREF9233_01248	3.88e-191	541.0	COG0812@1|root,COG0812@2|Bacteria,2GIV2@201174|Actinobacteria,4D3BC@85005|Actinomycetales	201174|Actinobacteria	M	Cell wall formation	murB	-	1.3.1.98	ko:K00075	ko00520,ko00550,ko01100,map00520,map00550,map01100	-	R03191,R03192	RC02639	ko00000,ko00001,ko01000,ko01011	-	-	-	FAD_binding_4,MurB_C
WP_231583142.1	883066.HMPREF9233_00438	1.8e-249	694.0	COG0168@1|root,COG0168@2|Bacteria,2GKKS@201174|Actinobacteria,4D44R@85005|Actinomycetales	201174|Actinobacteria	P	Cation transport protein	trkH	-	-	ko:K03498	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	-	TrkH
WP_231583143.1	883066.HMPREF9233_00390	6.69e-78	248.0	COG2890@1|root,COG2890@2|Bacteria,2GMH1@201174|Actinobacteria,4D3I7@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the protein N5-glutamine methyltransferase family	prmC	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0016740,GO:0016741,GO:0032259,GO:0040007,GO:0044424,GO:0044444,GO:0044464	2.1.1.297	ko:K02493	-	-	R10806	RC00003,RC03279	ko00000,ko01000,ko03012	-	-	-	MTS,Methyltransf_25,Methyltransf_31
WP_231583144.1	883066.HMPREF9233_00463	0.0	881.0	COG1190@1|root,COG1190@2|Bacteria,2GKE0@201174|Actinobacteria,4D31V@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the class-II aminoacyl-tRNA synthetase family	lysS	GO:0008150,GO:0040007	6.1.1.6	ko:K04567	ko00970,map00970	M00359,M00360	R03658	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2,tRNA_anti-codon
WP_231583146.1	883066.HMPREF9233_00487	5.63e-87	265.0	COG0576@1|root,COG0576@2|Bacteria,2GP4F@201174|Actinobacteria,4D44F@85005|Actinomycetales	201174|Actinobacteria	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	grpE	GO:0000166,GO:0000774,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005623,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0017076,GO:0030234,GO:0030312,GO:0030554,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0036094,GO:0040007,GO:0042594,GO:0044464,GO:0050790,GO:0050896,GO:0051082,GO:0051716,GO:0060589,GO:0060590,GO:0065007,GO:0065009,GO:0071496,GO:0071944,GO:0097159,GO:0098772,GO:1901265,GO:1901363	-	ko:K03687	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	GrpE
WP_231583147.1	883066.HMPREF9233_00497	3.21e-242	690.0	COG1178@1|root,COG1178@2|Bacteria,2GKDH@201174|Actinobacteria,4D3HV@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter permease	thiP	-	-	ko:K02011,ko:K02063	ko02010,map02010	M00190,M00191	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.10,3.A.1.19	-	-	BPD_transp_1
WP_231583149.1	883066.HMPREF9233_00495	8.8e-106	318.0	COG0454@1|root,COG0456@2|Bacteria	2|Bacteria	K	acetyltransferase	yycN	-	2.3.1.128	ko:K03789	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Acetyltransf_1
WP_231583151.1	883066.HMPREF9233_00035	9.5e-278	784.0	COG0296@1|root,COG0296@2|Bacteria,2GMIS@201174|Actinobacteria,4D42S@85005|Actinomycetales	201174|Actinobacteria	G	Alpha amylase, catalytic domain	treZ	GO:0000272,GO:0003674,GO:0003824,GO:0004553,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0005984,GO:0005991,GO:0005992,GO:0006073,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009251,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016052,GO:0016787,GO:0016798,GO:0030978,GO:0030980,GO:0033942,GO:0034637,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044424,GO:0044444,GO:0044464,GO:0046351,GO:0071704,GO:1901575,GO:1901576	3.2.1.141	ko:K01236	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R09995,R11256	RC00049	ko00000,ko00001,ko00002,ko01000	-	CBM48,GH13	-	Alpha-amylase,CBM_48,DUF3459
WP_231583153.1	883066.HMPREF9233_00038	1.04e-196	557.0	COG0349@1|root,COG0349@2|Bacteria,2GKNM@201174|Actinobacteria,4D376@85005|Actinomycetales	201174|Actinobacteria	J	Ribonuclease D	rnd	-	3.1.13.5	ko:K03684	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	DNA_pol_A_exo1,HRDC
WP_231583154.1	883066.HMPREF9233_00017	1.97e-39	138.0	COG1862@1|root,COG1862@2|Bacteria,2HM76@201174|Actinobacteria,4D6GQ@85005|Actinomycetales	201174|Actinobacteria	U	Preprotein translocase subunit	-	-	-	ko:K03210	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	YajC
WP_231583156.1	883066.HMPREF9233_00079	1.62e-203	565.0	COG0024@1|root,COG0024@2|Bacteria,2GKIZ@201174|Actinobacteria,4D3BP@85005|Actinomycetales	201174|Actinobacteria	E	Methionine aminopeptidase	map	GO:0000096,GO:0003674,GO:0003824,GO:0004177,GO:0005488,GO:0005506,GO:0006082,GO:0006464,GO:0006508,GO:0006520,GO:0006555,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008235,GO:0008237,GO:0008238,GO:0009066,GO:0009987,GO:0010467,GO:0016151,GO:0016485,GO:0016787,GO:0019538,GO:0019752,GO:0030145,GO:0035551,GO:0036211,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044281,GO:0046872,GO:0046914,GO:0050897,GO:0051604,GO:0070006,GO:0070011,GO:0070084,GO:0071704,GO:0140096,GO:1901564,GO:1901605	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M24
WP_231583157.1	883067.HMPREF9237_00589	2.44e-17	82.0	COG0741@1|root,COG0791@1|root,COG0741@2|Bacteria,COG0791@2|Bacteria,2GP5E@201174|Actinobacteria,4D5NJ@85005|Actinomycetales	201174|Actinobacteria	M	Transglycosylase SLT domain	-	-	-	-	-	-	-	-	-	-	-	-	NLPC_P60,SLT,SLT_2
WP_231583159.1	883066.HMPREF9233_01097	6.09e-261	724.0	COG1113@1|root,COG1113@2|Bacteria,2GJ0X@201174|Actinobacteria,4D3SN@85005|Actinomycetales	201174|Actinobacteria	E	Amino acid permease	aroP	-	-	ko:K03293,ko:K11732	-	-	-	-	ko00000,ko02000	2.A.3.1,2.A.3.1.1	-	-	AA_permease
WP_231583161.1	883066.HMPREF9233_00796	4.04e-182	526.0	COG0628@1|root,COG0628@2|Bacteria,2GM01@201174|Actinobacteria,4D3MQ@85005|Actinomycetales	201174|Actinobacteria	S	AI-2E family transporter	-	-	-	-	-	-	-	-	-	-	-	-	AI-2E_transport
WP_231583163.1	883066.HMPREF9233_00794	1.08e-266	746.0	COG0617@1|root,COG0617@2|Bacteria,2GMT1@201174|Actinobacteria,4D3DN@85005|Actinomycetales	201174|Actinobacteria	J	tRNA adenylyltransferase	pcnA	-	2.7.7.19,2.7.7.72	ko:K00970,ko:K00974	ko03013,ko03018,map03013,map03018	-	R09382,R09383,R09384,R09386	RC00078	ko00000,ko00001,ko01000,ko03016,ko03019	-	-	-	HD,PolyA_pol,PolyA_pol_RNAbd
WP_231583165.1	596328.HMPREF0578_1866	3.16e-153	453.0	COG3451@1|root,COG3451@2|Bacteria,2GM5W@201174|Actinobacteria,4D7Y0@85005|Actinomycetales	201174|Actinobacteria	U	Type IV secretory pathway, VirB4	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_231583167.1	883066.HMPREF9233_00880	0.0	1272.0	COG0454@1|root,COG0855@1|root,COG0456@2|Bacteria,COG0855@2|Bacteria,2GJ0B@201174|Actinobacteria,4D3J5@85005|Actinomycetales	201174|Actinobacteria	P	Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP)	ppk	-	2.7.4.1	ko:K00937	ko00190,ko03018,map00190,map03018	-	-	-	ko00000,ko00001,ko01000,ko03019	-	-	-	PP_kinase,PP_kinase_C,PP_kinase_N
WP_231583169.1	883066.HMPREF9233_00476	8.52e-137	400.0	COG0037@1|root,COG0037@2|Bacteria,2GJR4@201174|Actinobacteria,4D5A6@85005|Actinomycetales	201174|Actinobacteria	J	Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine	tilS	GO:0008150,GO:0040007	2.4.2.8,6.3.4.19	ko:K00760,ko:K04075	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	-	R00190,R01132,R01229,R02142,R08237,R08238,R08245,R09597	RC00063,RC00122,RC02633,RC02634	ko00000,ko00001,ko01000,ko03016	-	-	-	ATP_bind_3,TilS
WP_231583171.1	883066.HMPREF9233_01696	1.14e-98	296.0	COG0457@1|root,COG0457@2|Bacteria,2GKX5@201174|Actinobacteria,4D7Y9@85005|Actinomycetales	201174|Actinobacteria	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_19
WP_231583172.1	883066.HMPREF9233_01690	2.4e-235	652.0	COG4825@1|root,COG4825@2|Bacteria,2GPAA@201174|Actinobacteria,4D31E@85005|Actinomycetales	201174|Actinobacteria	S	Thiamin pyrophosphokinase, catalytic domain protein	-	-	-	-	-	-	-	-	-	-	-	-	TPPK_C
WP_231583173.1	883066.HMPREF9233_01679	1.81e-62	192.0	COG2151@1|root,COG2151@2|Bacteria,2IKUH@201174|Actinobacteria,4D5R5@85005|Actinomycetales	201174|Actinobacteria	S	cog cog2151	yitW	-	-	-	-	-	-	-	-	-	-	-	FeS_assembly_P
