# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2192793	2193620	-							HLG82_RS09995	828		old_locus_tag=HLG82_10015
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2192793	2193620	-	WP_193326677.1	WP_193326677.1		thioredoxin domain-containing protein			HLG82_RS09995	828	275	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2193708	2194961	-					ilvA		HLG82_RS10000	1254		old_locus_tag=HLG82_10020
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2193708	2194961	-	WP_193326678.1	WP_193326678.1		threonine ammonia-lyase IlvA	ilvA		HLG82_RS10000	1254	417	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2195307	2196131	+							HLG82_RS10005	825		
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2195307	2196131	+	WP_193326679.1	WP_193326679.1		adenylate cyclase			HLG82_RS10005	825	274	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2196319	2196849	+							HLG82_RS10010	531		old_locus_tag=HLG82_10030
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2196319	2196849	+	WP_193326680.1	WP_193326680.1		DUF4825 domain-containing protein			HLG82_RS10010	531	176	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2197377	2198249	+							HLG82_RS10015	873		old_locus_tag=HLG82_10035
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2197377	2198249	+	WP_193326681.1	WP_193326681.1		DUF4261 domain-containing protein			HLG82_RS10015	873	290	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2198379	2199038	+							HLG82_RS10020	660		old_locus_tag=HLG82_10040
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2198379	2199038	+	WP_246462310.1	WP_246462310.1		deoxynucleoside kinase			HLG82_RS10020	660	219	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2199322	2200023	+							HLG82_RS10025	702		old_locus_tag=HLG82_10045
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2199322	2200023	+	WP_193326682.1	WP_193326682.1		queuosine precursor transporter			HLG82_RS10025	702	233	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2200033	2201265	+					tgt		HLG82_RS10030	1233		old_locus_tag=HLG82_10050
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2200033	2201265	+	WP_193326683.1	WP_193326683.1		tRNA guanosine(34) transglycosylase Tgt	tgt		HLG82_RS10030	1233	410	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2201289	2202419	-							HLG82_RS10035	1131		old_locus_tag=HLG82_10055
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2201289	2202419	-	WP_193326684.1	WP_193326684.1		HAMP domain-containing histidine kinase			HLG82_RS10035	1131	376	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2202434	2203096	-							HLG82_RS10040	663		old_locus_tag=HLG82_10060
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2202434	2203096	-	WP_193326685.1	WP_193326685.1		response regulator transcription factor			HLG82_RS10040	663	220	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2203564	2204052	+							HLG82_RS10045	489		old_locus_tag=HLG82_10065
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2203564	2204052	+	WP_193326686.1	WP_193326686.1		hypothetical protein			HLG82_RS10045	489	162	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2204097	2205104	+							HLG82_RS10050	1008		old_locus_tag=HLG82_10070
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2204097	2205104	+	WP_193326687.1	WP_193326687.1		peptidoglycan-binding protein			HLG82_RS10050	1008	335	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2205104	2205802	+							HLG82_RS10055	699		old_locus_tag=HLG82_10075
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2205104	2205802	+	WP_193326688.1	WP_193326688.1		ABC transporter ATP-binding protein			HLG82_RS10055	699	232	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2205795	2206991	+							HLG82_RS10060	1197		old_locus_tag=HLG82_10080
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2205795	2206991	+	WP_193326689.1	WP_193326689.1		ABC transporter permease			HLG82_RS10060	1197	398	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2207094	2207513	+							HLG82_RS10065	420		old_locus_tag=HLG82_10085
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2207094	2207513	+	WP_193326690.1	WP_193326690.1		DUF2871 domain-containing protein			HLG82_RS10065	420	139	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2207559	2208878	-							HLG82_RS10070	1320		old_locus_tag=HLG82_10090
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2207559	2208878	-	WP_193326691.1	WP_193326691.1		hypothetical protein			HLG82_RS10070	1320	439	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2209429	2211501	-							HLG82_RS10075	2073		old_locus_tag=HLG82_10095
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2209429	2211501	-	WP_193326692.1	WP_193326692.1		choice-of-anchor M domain-containing protein			HLG82_RS10075	2073	690	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2211684	2213024	+							HLG82_RS10080	1341		old_locus_tag=HLG82_10100
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2211684	2213024	+	WP_216858942.1	WP_216858942.1		hypothetical protein			HLG82_RS10080	1341	446	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2213017	2213694	+							HLG82_RS10085	678		old_locus_tag=HLG82_10105
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2213017	2213694	+	WP_197551146.1	WP_197551146.1		TrkA family potassium uptake protein			HLG82_RS10085	678	225	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2213816	2214436	+							HLG82_RS10090	621		old_locus_tag=HLG82_10110
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2213816	2214436	+	WP_193326694.1	WP_193326694.1		TetR/AcrR family transcriptional regulator			HLG82_RS10090	621	206	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2214436	2217126	+							HLG82_RS10095	2691		old_locus_tag=HLG82_10115
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2214436	2217126	+	WP_255313896.1	WP_255313896.1		helicase-related protein			HLG82_RS10095	2691	896	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2217131	2217391	-							HLG82_RS10100	261		old_locus_tag=HLG82_10120
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2217131	2217391	-	WP_193326695.1	WP_193326695.1		type II toxin-antitoxin system RelE/ParE family toxin			HLG82_RS10100	261	86	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2217388	2217651	-							HLG82_RS10105	264		old_locus_tag=HLG82_10125
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2217388	2217651	-	WP_193326696.1	WP_193326696.1		type II toxin-antitoxin system Phd/YefM family antitoxin			HLG82_RS10105	264	87	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2217747	2219015	+							HLG82_RS10110	1269		old_locus_tag=HLG82_10130
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2217747	2219015	+	WP_193326697.1	WP_193326697.1		methyltransferase domain-containing protein			HLG82_RS10110	1269	422	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2219098	2219622	-							HLG82_RS10115	525		old_locus_tag=HLG82_10135
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2219098	2219622	-	WP_193326698.1	WP_193326698.1		lipocalin family protein			HLG82_RS10115	525	174	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2219621	2219851	+							HLG82_RS10120	231		old_locus_tag=HLG82_10140
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2219621	2219851	+	WP_193326699.1	WP_193326699.1		hypothetical protein			HLG82_RS10120	231	76	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2219875	2221626	+							HLG82_RS10125	1752		old_locus_tag=HLG82_10145
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2219875	2221626	+	WP_193326700.1	WP_193326700.1		putative DNA binding domain-containing protein			HLG82_RS10125	1752	583	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2221923	2222624	-					cas5e		HLG82_RS10130	702		old_locus_tag=HLG82_10150
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2221923	2222624	-	WP_193326701.1	WP_193326701.1		type I-E CRISPR-associated protein Cas5/CasD	cas5e		HLG82_RS10130	702	233	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2222621	2223703	-					cas7e		HLG82_RS10135	1083		old_locus_tag=HLG82_10155
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2222621	2223703	-	WP_193326702.1	WP_193326702.1		type I-E CRISPR-associated protein Cas7/Cse4/CasC	cas7e		HLG82_RS10135	1083	360	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2223726	2224361	-							HLG82_RS10140	636		old_locus_tag=HLG82_10160
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2223726	2224361	-	WP_193326703.1	WP_193326703.1		type I-E CRISPR-associated protein Cse2/CasB			HLG82_RS10140	636	211	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2224354	2225967	-							HLG82_RS10145	1614		old_locus_tag=HLG82_10165
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2224354	2225967	-	WP_193326704.1	WP_193326704.1		type I-E CRISPR-associated protein Cse1/CasA			HLG82_RS10145	1614	537	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2226181	2226840	+							HLG82_RS10150	660		old_locus_tag=HLG82_10170
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2226181	2226840	+	WP_193326705.1	WP_193326705.1		type I-E CRISPR-associated protein Cas6/Cse3/CasE			HLG82_RS10150	660	219	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2226847	2229495	+					cas3		HLG82_RS10155	2649		old_locus_tag=HLG82_10175
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2226847	2229495	+	WP_193326706.1	WP_193326706.1		CRISPR-associated helicase Cas3'	cas3		HLG82_RS10155	2649	882	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2229500	2230429	+					cas1e		HLG82_RS10160	930		old_locus_tag=HLG82_10180
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2229500	2230429	+	WP_193326707.1	WP_193326707.1		type I-E CRISPR-associated endonuclease Cas1e	cas1e		HLG82_RS10160	930	309	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2230429	2230791	+					cas2e		HLG82_RS10165	363		old_locus_tag=HLG82_10185
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2230429	2230791	+	WP_193326708.1	WP_193326708.1		type I-E CRISPR-associated endoribonuclease Cas2e	cas2e		HLG82_RS10165	363	120	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2234321	2235226	+							HLG82_RS10170	906		old_locus_tag=HLG82_10190
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2234321	2235226	+	WP_193326709.1	WP_193326709.1		NAD(P)-binding domain-containing protein			HLG82_RS10170	906	301	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2235404	2236375	+							HLG82_RS10175	972		old_locus_tag=HLG82_10195
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2235404	2236375	+	WP_193326710.1	WP_193326710.1		diaminopimelate dehydrogenase			HLG82_RS10175	972	323	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2236434	2236835	+							HLG82_RS10180	402		old_locus_tag=HLG82_10200
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2236434	2236835	+	WP_193326711.1	WP_193326711.1		hypothetical protein			HLG82_RS10180	402	133	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2236911	2237483	-							HLG82_RS10185	573		old_locus_tag=HLG82_10205
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2236911	2237483	-	WP_193326712.1	WP_193326712.1		NUDIX domain-containing protein			HLG82_RS10185	573	190	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2237542	2237614	-							HLG82_RS10190	73		old_locus_tag=HLG82_10210
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2237542	2237614	-				tRNA-Arg			HLG82_RS10190	73		anticodon=ACG
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2237702	2238619	+							HLG82_RS10195	918		old_locus_tag=HLG82_10215
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2237702	2238619	+	WP_193326713.1	WP_193326713.1		DUF1684 domain-containing protein			HLG82_RS10195	918	305	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2238873	2240444	-							HLG82_RS10200	1572		old_locus_tag=HLG82_10220
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2238873	2240444	-	WP_193326714.1	WP_193326714.1		DASS family sodium-coupled anion symporter			HLG82_RS10200	1572	523	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2240886	2241479	+							HLG82_RS10205	594		old_locus_tag=HLG82_10225
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2240886	2241479	+	WP_193326715.1	WP_193326715.1		hypothetical protein			HLG82_RS10205	594	197	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2241754	2241842	-							HLG82_RS10210	89		old_locus_tag=HLG82_10230
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2241754	2241842	-				tRNA-Ser			HLG82_RS10210	89		anticodon=GCT
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2242355	2245018	+							HLG82_RS10215	2664		old_locus_tag=HLG82_10235
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2242355	2245018	+	WP_193326716.1	WP_193326716.1		hypothetical protein			HLG82_RS10215	2664	887	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2245423	2245510	-							HLG82_RS10220	88		old_locus_tag=HLG82_10240
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2245423	2245510	-				tRNA-Ser			HLG82_RS10220	88		anticodon=TGA
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2245677	2246540	-							HLG82_RS10225	864		old_locus_tag=HLG82_10245
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2245677	2246540	-	WP_193326717.1	WP_193326717.1		Cof-type HAD-IIB family hydrolase			HLG82_RS10225	864	287	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2246547	2247812	-					serS		HLG82_RS10230	1266		old_locus_tag=HLG82_10250
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2246547	2247812	-	WP_193326718.1	WP_193326718.1		serine--tRNA ligase	serS		HLG82_RS10230	1266	421	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2248053	2249312	+							HLG82_RS10235	1260		old_locus_tag=HLG82_10255
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2248053	2249312	+	WP_193326719.1	WP_193326719.1		NAD(+)/NADH kinase			HLG82_RS10235	1260	419	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2249390	2250319	-					pheA		HLG82_RS10240	930		old_locus_tag=HLG82_10260
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2249390	2250319	-	WP_216858943.1	WP_216858943.1		prephenate dehydratase	pheA		HLG82_RS10240	930	309	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2250357	2252582	+							HLG82_RS10245	2226		old_locus_tag=HLG82_10265
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2250357	2252582	+	WP_193326720.1	WP_193326720.1		hypothetical protein			HLG82_RS10245	2226	741	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2252635	2253405	-							HLG82_RS10250	771		old_locus_tag=HLG82_10270
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2252635	2253405	-	WP_255313897.1	WP_255313897.1		glycosyltransferase family 2 protein			HLG82_RS10250	771	256	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2253537	2254394	-							HLG82_RS10255	858		old_locus_tag=HLG82_10275
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2253537	2254394	-	WP_193326722.1	WP_193326722.1		DUF5926 family protein			HLG82_RS10255	858	285	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2254679	2255752	-							HLG82_RS10260	1074		old_locus_tag=HLG82_10280
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2254679	2255752	-	WP_255313898.1	WP_255313898.1		alpha/beta fold hydrolase			HLG82_RS10260	1074	357	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2255755	2256393	-					upp		HLG82_RS10265	639		old_locus_tag=HLG82_10285
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2255755	2256393	-	WP_193326723.1	WP_193326723.1		uracil phosphoribosyltransferase	upp		HLG82_RS10265	639	212	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2256454	2256903	+					tadA		HLG82_RS10270	450		old_locus_tag=HLG82_10290
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2256454	2256903	+	WP_193326724.1	WP_193326724.1		tRNA adenosine(34) deaminase TadA	tadA		HLG82_RS10270	450	149	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2257188	2257276	+							HLG82_RS10275	89		old_locus_tag=HLG82_10295
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2257188	2257276	+				tRNA-Ser			HLG82_RS10275	89		anticodon=CGA
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2257846	2259189	+					brnQ		HLG82_RS10280	1344		old_locus_tag=HLG82_10300
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2257846	2259189	+	WP_193326725.1	WP_193326725.1		branched-chain amino acid transport system II carrier protein	brnQ		HLG82_RS10280	1344	447	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2259902	2261395	+							HLG82_RS10285	1494		old_locus_tag=HLG82_10305
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2259902	2261395	+	WP_193327819.1	WP_193327819.1		DUF1846 domain-containing protein			HLG82_RS10285	1494	497	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2261398	2263842	+							HLG82_RS10290	2445		old_locus_tag=HLG82_10310
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2261398	2263842	+	WP_193326726.1	WP_193326726.1		HAD-IC family P-type ATPase			HLG82_RS10290	2445	814	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2263839	2264162	+							HLG82_RS10295	324		old_locus_tag=HLG82_10315
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2263839	2264162	+	WP_193326727.1	WP_193326727.1		MoaD/ThiS family protein			HLG82_RS10295	324	107	
