# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1506417	1507001	-	WP_013170560.1	WP_013170560.1		adenylate kinase			ARCH_RS06860	585	194	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1506998	1508284	-					secY		ARCH_RS06865	1287		old_locus_tag=Arch_1368
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1506998	1508284	-	WP_013170561.1	WP_013170561.1		preprotein translocase subunit SecY	secY		ARCH_RS06865	1287	428	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1508540	1508986	-					rplO		ARCH_RS06870	447		old_locus_tag=Arch_1369
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1508540	1508986	-	WP_013170562.1	WP_013170562.1		50S ribosomal protein L15	rplO		ARCH_RS06870	447	148	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1508986	1509168	-					rpmD		ARCH_RS06875	183		old_locus_tag=Arch_1370
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1508986	1509168	-	WP_013170563.1	WP_013170563.1		50S ribosomal protein L30	rpmD		ARCH_RS06875	183	60	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1509165	1509872	-					rpsE		ARCH_RS06880	708		old_locus_tag=Arch_1371
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1509165	1509872	-	WP_013170564.1	WP_013170564.1		30S ribosomal protein S5	rpsE		ARCH_RS06880	708	235	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1509898	1510269	-					rplR		ARCH_RS06885	372		old_locus_tag=Arch_1372
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1509898	1510269	-	WP_013170565.1	WP_013170565.1		50S ribosomal protein L18	rplR		ARCH_RS06885	372	123	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1510269	1510805	-					rplF		ARCH_RS06890	537		old_locus_tag=Arch_1373
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1510269	1510805	-	WP_013170566.1	WP_013170566.1		50S ribosomal protein L6	rplF		ARCH_RS06890	537	178	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1510821	1511219	-					rpsH		ARCH_RS06895	399		old_locus_tag=Arch_1374
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1510821	1511219	-	WP_013170567.1	WP_013170567.1		30S ribosomal protein S8	rpsH		ARCH_RS06895	399	132	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1511275	1511460	-							ARCH_RS09725	186		old_locus_tag=Arch_1375
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1511275	1511460	-	WP_013170568.1	WP_013170568.1		type Z 30S ribosomal protein S14			ARCH_RS09725	186	61	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1511466	1512011	-					rplE		ARCH_RS06900	546		old_locus_tag=Arch_1376
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1511466	1512011	-	WP_041640984.1	WP_041640984.1		50S ribosomal protein L5	rplE		ARCH_RS06900	546	181	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1512020	1512364	-					rplX		ARCH_RS06905	345		old_locus_tag=Arch_1377
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1512020	1512364	-	WP_013170570.1	WP_013170570.1		50S ribosomal protein L24	rplX		ARCH_RS06905	345	114	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1512368	1512736	-					rplN		ARCH_RS06910	369		old_locus_tag=Arch_1378
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1512368	1512736	-	WP_013170571.1	WP_013170571.1		50S ribosomal protein L14	rplN		ARCH_RS06910	369	122	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1512828	1513112	-					rpsQ		ARCH_RS06915	285		old_locus_tag=Arch_1379
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1512828	1513112	-	WP_013170572.1	WP_013170572.1		30S ribosomal protein S17	rpsQ		ARCH_RS06915	285	94	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1513121	1513339	-					rpmC		ARCH_RS06920	219		old_locus_tag=Arch_1380
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1513121	1513339	-	WP_181461421.1	WP_181461421.1		50S ribosomal protein L29	rpmC		ARCH_RS06920	219	72	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1513351	1513767	-					rplP		ARCH_RS06925	417		old_locus_tag=Arch_1381
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1513351	1513767	-	WP_013170574.1	WP_013170574.1		50S ribosomal protein L16	rplP		ARCH_RS06925	417	138	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1513773	1514597	-					rpsC		ARCH_RS06930	825		old_locus_tag=Arch_1382
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1513773	1514597	-	WP_013170575.1	WP_013170575.1		30S ribosomal protein S3	rpsC		ARCH_RS06930	825	274	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1514600	1514959	-					rplV		ARCH_RS06935	360		old_locus_tag=Arch_1383
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1514600	1514959	-	WP_013170576.1	WP_013170576.1		50S ribosomal protein L22	rplV		ARCH_RS06935	360	119	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1514987	1515268	-					rpsS		ARCH_RS06940	282		old_locus_tag=Arch_1384
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1514987	1515268	-	WP_013170577.1	WP_013170577.1		30S ribosomal protein S19	rpsS		ARCH_RS06940	282	93	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1515286	1516122	-					rplB		ARCH_RS06945	837		old_locus_tag=Arch_1385
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1515286	1516122	-	WP_013170578.1	WP_013170578.1		50S ribosomal protein L2	rplB		ARCH_RS06945	837	278	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1516152	1516466	-					rplW		ARCH_RS06950	315		old_locus_tag=Arch_1386
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1516152	1516466	-	WP_013170579.1	WP_013170579.1		50S ribosomal protein L23	rplW		ARCH_RS06950	315	104	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1516463	1517110	-					rplD		ARCH_RS06955	648		old_locus_tag=Arch_1387
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1516463	1517110	-	WP_013170580.1	WP_013170580.1		50S ribosomal protein L4	rplD		ARCH_RS06955	648	215	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1517116	1517784	-					rplC		ARCH_RS06960	669		old_locus_tag=Arch_1388
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1517116	1517784	-	WP_013170581.1	WP_013170581.1		50S ribosomal protein L3	rplC		ARCH_RS06960	669	222	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1517798	1518106	-					rpsJ		ARCH_RS06965	309		old_locus_tag=Arch_1389
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1517798	1518106	-	WP_013170582.1	WP_013170582.1		30S ribosomal protein S10	rpsJ		ARCH_RS06965	309	102	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1518429	1519619	-					tuf		ARCH_RS06970	1191		old_locus_tag=Arch_1390
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1518429	1519619	-	WP_013170583.1	WP_013170583.1		elongation factor Tu	tuf		ARCH_RS06970	1191	396	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1519744	1521864	-					fusA		ARCH_RS06975	2121		old_locus_tag=Arch_1391
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1519744	1521864	-	WP_013170584.1	WP_013170584.1		elongation factor G	fusA		ARCH_RS06975	2121	706	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1521908	1522378	-					rpsG		ARCH_RS06980	471		old_locus_tag=Arch_1392
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1521908	1522378	-	WP_013170585.1	WP_013170585.1		30S ribosomal protein S7	rpsG		ARCH_RS06980	471	156	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1522378	1522752	-					rpsL		ARCH_RS06985	375		old_locus_tag=Arch_1393
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1522378	1522752	-	WP_013170586.1	WP_013170586.1		30S ribosomal protein S12	rpsL		ARCH_RS06985	375	124	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1523065	1524393	-							ARCH_RS06990	1329		old_locus_tag=Arch_1394
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1523065	1524393	-	WP_013170587.1	WP_013170587.1		hypothetical protein			ARCH_RS06990	1329	442	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1524478	1528455	-					rpoC		ARCH_RS06995	3978		old_locus_tag=Arch_1395
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1524478	1528455	-	WP_013170588.1	WP_013170588.1		DNA-directed RNA polymerase subunit beta'	rpoC		ARCH_RS06995	3978	1325	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1528547	1532011	-							ARCH_RS07000	3465		old_locus_tag=Arch_1396
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1528547	1532011	-	WP_013170589.1	WP_013170589.1		DNA-directed RNA polymerase subunit beta			ARCH_RS07000	3465	1154	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1532498	1532881	-					rplL		ARCH_RS07005	384		old_locus_tag=Arch_1397
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1532498	1532881	-	WP_013170590.1	WP_013170590.1		50S ribosomal protein L7/L12	rplL		ARCH_RS07005	384	127	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1532945	1533469	-					rplJ		ARCH_RS07010	525		old_locus_tag=Arch_1398
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1532945	1533469	-	WP_013170591.1	WP_013170591.1		50S ribosomal protein L10	rplJ		ARCH_RS07010	525	174	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1533732	1534355	-					udk		ARCH_RS07015	624		old_locus_tag=Arch_1399
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1533732	1534355	-	WP_013170592.1	WP_013170592.1		uridine kinase	udk		ARCH_RS07015	624	207	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1534703	1535404	-					rplA		ARCH_RS07020	702		old_locus_tag=Arch_1400
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1534703	1535404	-	WP_013170593.1	WP_013170593.1		50S ribosomal protein L1	rplA		ARCH_RS07020	702	233	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1535509	1535943	-					rplK		ARCH_RS07025	435		old_locus_tag=Arch_1401
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1535509	1535943	-	WP_013170594.1	WP_013170594.1		50S ribosomal protein L11	rplK		ARCH_RS07025	435	144	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1536067	1536933	-					nusG		ARCH_RS07030	867		old_locus_tag=Arch_1402
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1536067	1536933	-	WP_013170595.1	WP_013170595.1		transcription termination/antitermination protein NusG	nusG		ARCH_RS07030	867	288	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1536967	1537212	-					secE		ARCH_RS07035	246		old_locus_tag=Arch_1403
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1536967	1537212	-	WP_013170596.1	WP_013170596.1		preprotein translocase subunit SecE	secE		ARCH_RS07035	246	81	
gene	tRNA	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1537266	1537338	-							ARCH_RS07040	73		old_locus_tag=Arch_R0044
tRNA		GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1537266	1537338	-				tRNA-Trp			ARCH_RS07040	73		anticodon=CCA
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1537541	1538746	+							ARCH_RS07045	1206		old_locus_tag=Arch_1404
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1537541	1538746	+	WP_013170597.1	WP_013170597.1		pyridoxal phosphate-dependent aminotransferase			ARCH_RS07045	1206	401	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1538828	1539109	-							ARCH_RS07050	282		old_locus_tag=Arch_1405
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1538828	1539109	-	WP_013170598.1	WP_013170598.1		hypothetical protein			ARCH_RS07050	282	93	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1539613	1540812	+							ARCH_RS07055	1200		old_locus_tag=Arch_1406
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1539613	1540812	+	WP_013169363.1	WP_013169363.1		IS110 family transposase			ARCH_RS07055	1200	399	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1541049	1542308	-							ARCH_RS07060	1260		old_locus_tag=Arch_1407
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1541049	1542308	-	WP_013170599.1	WP_013170599.1		aminoglycoside phosphotransferase family protein			ARCH_RS07060	1260	419	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1542423	1543460	+							ARCH_RS07065	1038		old_locus_tag=Arch_1408
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1542423	1543460	+	WP_013170600.1	WP_013170600.1		adenosine deaminase			ARCH_RS07065	1038	345	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1543408	1544298	+							ARCH_RS09410	891		old_locus_tag=Arch_1409
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1543408	1544298	+	WP_013170601.1	WP_013170601.1		alpha/beta fold hydrolase			ARCH_RS09410	891	296	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1544295	1544945	+							ARCH_RS07075	651		old_locus_tag=Arch_1410
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1544295	1544945	+	WP_013170602.1	WP_013170602.1		alpha/beta hydrolase			ARCH_RS07075	651	216	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1544942	1546120	-							ARCH_RS07080	1179		old_locus_tag=Arch_1411
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1544942	1546120	-	WP_013170603.1	WP_013170603.1		UDP-N-acetylmuramate dehydrogenase			ARCH_RS07080	1179	392	
gene	tRNA	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1546631	1546704	-							ARCH_RS07085	74		old_locus_tag=Arch_R0045
tRNA		GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1546631	1546704	-				tRNA-Met			ARCH_RS07085	74		anticodon=CAT
gene	tRNA	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1546730	1546805	-							ARCH_RS07090	76		old_locus_tag=Arch_R0046
tRNA		GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1546730	1546805	-				tRNA-Thr			ARCH_RS07090	76		anticodon=GGT
gene	tRNA	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1546915	1546998	-							ARCH_RS07095	84		old_locus_tag=Arch_R0047
tRNA		GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1546915	1546998	-				tRNA-Tyr			ARCH_RS07095	84		anticodon=GTA
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1547137	1547631	+							ARCH_RS07100	495		old_locus_tag=Arch_1413
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1547137	1547631	+	WP_013170605.1	WP_013170605.1		YajQ family cyclic di-GMP-binding protein			ARCH_RS07100	495	164	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1547824	1549206	-							ARCH_RS07105	1383		old_locus_tag=Arch_1414
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1547824	1549206	-	WP_013170606.1	WP_013170606.1		FAD-dependent oxidoreductase			ARCH_RS07105	1383	460	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1549517	1550185	-					raiA		ARCH_RS07110	669		old_locus_tag=Arch_1415
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1549517	1550185	-	WP_013170607.1	WP_013170607.1		ribosome-associated translation inhibitor RaiA	raiA		ARCH_RS07110	669	222	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1550401	1551102	-							ARCH_RS07115	702		old_locus_tag=Arch_1416
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1550401	1551102	-	WP_013170608.1	WP_013170608.1		phosphoribosyltransferase family protein			ARCH_RS07115	702	233	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1551108	1552787	-							ARCH_RS07120	1680		old_locus_tag=Arch_1417
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1551108	1552787	-	WP_013170609.1	WP_013170609.1		LpqB family beta-propeller domain-containing protein			ARCH_RS07120	1680	559	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1552784	1554448	-					mtrB		ARCH_RS07125	1665		old_locus_tag=Arch_1418
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1552784	1554448	-	WP_013170610.1	WP_013170610.1		MtrAB system histidine kinase MtrB	mtrB		ARCH_RS07125	1665	554	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1554445	1555119	-					mtrA		ARCH_RS07130	675		old_locus_tag=Arch_1419
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1554445	1555119	-	WP_013170611.1	WP_013170611.1		MtrAB system response regulator MtrA	mtrA		ARCH_RS07130	675	224	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1555154	1555600	-							ARCH_RS07135	447		old_locus_tag=Arch_1420
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1555154	1555600	-	WP_013170612.1	WP_013170612.1		DUF3499 domain-containing protein			ARCH_RS07135	447	148	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1555655	1556083	+							ARCH_RS07140	429		old_locus_tag=Arch_1421
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1555655	1556083	+	WP_013170613.1	WP_013170613.1		metallopeptidase family protein			ARCH_RS07140	429	142	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1556037	1557506	-							ARCH_RS07145	1470		old_locus_tag=Arch_1422
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1556037	1557506	-	WP_013170614.1	WP_013170614.1		DUF5719 family protein			ARCH_RS07145	1470	489	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1557503	1560421	-							ARCH_RS07150	2919		old_locus_tag=Arch_1423
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1557503	1560421	-	WP_013170615.1	WP_013170615.1		glycosyltransferase			ARCH_RS07150	2919	972	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1560430	1560714	-							ARCH_RS07155	285		old_locus_tag=Arch_1424
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1560430	1560714	-	WP_041640994.1	WP_041640994.1		WhiB family transcriptional regulator			ARCH_RS07155	285	94	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1560971	1561618	+							ARCH_RS09415	648		old_locus_tag=Arch_1425
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1560971	1561618	+	WP_013170617.1	WP_013170617.1		TIGR03089 family protein			ARCH_RS09415	648	215	
